date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:22:09	106384/106384	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2004%20Nov%202021%2008:26:31%20GMT	https://actionrefund.com/wp-content/themes/coelix/Mulish-Bold.ttf	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/Mulish-Bold.ttf	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:09	106336/106336	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2004%20Nov%202021%2008:26:31%20GMT	https://actionrefund.com/wp-content/themes/coelix/Mulish-SemiBold.ttf	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/Mulish-SemiBold.ttf	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:10	106364/106364	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2004%20Nov%202021%2008:26:31%20GMT	https://actionrefund.com/wp-content/themes/coelix/Mulish-ExtraBold.ttf	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/Mulish-ExtraBold.ttf	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:10	105860/105860	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2017%20Oct%202022%2015:44:36%20GMT	https://actionrefund.com/wp-content/themes/coelix/Mulish-Regular.ttf	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/Mulish-Regular.ttf	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:10	35353/35353	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2012:09:28%20GMT	https://actionrefund.com/wp-content/uploads/2021/10/bg1-1.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/10/bg1-1.png	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:11	60553/60553	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2012:09:32%20GMT	https://actionrefund.com/wp-content/uploads/2021/10/bg2-1.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/10/bg2-1.png	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:11	421913/421913	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2007:00:47%20GMT	https://actionrefund.com/wp-content/uploads/2021/11/about-bg1.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/11/about-bg1.png	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:11	864002/864002	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2007:01:06%20GMT	https://actionrefund.com/wp-content/uploads/2021/11/faq-bg.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/11/faq-bg.png	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:12	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:22:11%20GMT	https://actionrefund.com/wp-content/themes/coelix/img/serv2.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/img/serv2.svg	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:13	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:22:13%20GMT	https://actionrefund.com/wp-content/themes/coelix/img/faq-bg.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/img/faq-bg.png	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:14	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:22:14%20GMT	https://actionrefund.com/wp-content/themes/coelix/img/reviews-bg.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/img/reviews-bg.png	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:15	510/510	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2028%20Oct%202021%2017:16:38%20GMT	https://actionrefund.com/wp-content/uploads/2021/10/step-arrow.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/10/step-arrow.svg	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:16	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:22:16%20GMT	https://actionrefund.com/wp-content/themes/images/main-bg.webp	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/images/main-bg.webp	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:17	7010/7010	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/xKMC25cBq0A/hqdefault.jpg	C:/My%20Web%20Sites/Action/img.youtube.com/vi/xKMC25cBq0A/hqdefault.jpg	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:17	7776/7776	---M--	200	added ('OK')	image/jpeg	etag:%221603831403%22	https://img.youtube.com/vi/Cy14ovR8WPs/hqdefault.jpg	C:/My%20Web%20Sites/Action/img.youtube.com/vi/Cy14ovR8WPs/hqdefault.jpg	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:18	6638/6638	---M--	200	added ('OK')	image/jpeg	etag:%221603831222%22	https://img.youtube.com/vi/AAQR766tpCs/hqdefault.jpg	C:/My%20Web%20Sites/Action/img.youtube.com/vi/AAQR766tpCs/hqdefault.jpg	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:18	6877/6877	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/ylJMFpdFWic/hqdefault.jpg	C:/My%20Web%20Sites/Action/img.youtube.com/vi/ylJMFpdFWic/hqdefault.jpg	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:19	550/550	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2005%20Sep%202022%2017:19:57%20GMT	https://actionrefund.com/wp-content/uploads/2022/09/bird.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/09/bird.svg	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:19	164/164	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2011:06:41%20GMT	https://actionrefund.com/wp-content/uploads/2022/10/arrow_drop_down.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/10/arrow_drop_down.png	(from https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1994490935)
17:22:20	74755/74755	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:22:20%20GMT	https://actionrefund.com/xhr.js	C:/My%20Web%20Sites/Action/actionrefund.com/xhr.js	(from https://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js)
17:22:21	74755/74755	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:22:21%20GMT	https://actionrefund.com/GET	C:/My%20Web%20Sites/Action/actionrefund.com/GET	(from https://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js)
17:22:22	74755/74755	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:22:22%20GMT	https://actionrefund.com/lib/widget-management.js	C:/My%20Web%20Sites/Action/actionrefund.com/lib/widget-management.js	(from https://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js)
17:22:23	100391/100391	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:39:16%20GMT	https://actionrefund.com/wp-content/themes/coelix/newabout32.css?1487093568	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newabout329fae.css	(from https://actionrefund.com/about/)
17:22:23	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jun%202022%2020:27:52%20GMT	https://actionrefund.com/wp-content/uploads/2022/06/favicon.ico?2045463462	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/06/faviconb477.ico	(from https://actionrefund.com/about/)
17:22:24	58675/58675	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2011:19:24%20GMT	https://actionrefund.com/wp-content/uploads/2021/10/about-img1.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/10/about-img1.png	(from https://actionrefund.com/about/)
17:22:24	182510/182510	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Oct%202022%2014:22:23%20GMT	https://actionrefund.com/new-action-aboutde/	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-aboutde/index.html	(from https://actionrefund.com/about/)
17:22:24	181772/181772	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Oct%202022%2014:22:23%20GMT	https://actionrefund.com/about-fr/	C:/My%20Web%20Sites/Action/actionrefund.com/about-fr/index.html	(from https://actionrefund.com/about/)
17:22:25	43877/43877	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2011:20:18%20GMT	https://actionrefund.com/wp-content/uploads/2021/10/faq1.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/10/faq1.png	(from https://actionrefund.com/about/)
17:22:25	680/680	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Dec%202021%2010:34:09%20GMT	https://actionrefund.com/wp-content/themes/coelix/legal.js?1314467088	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/legalfc94.js	(from https://actionrefund.com/about/)
17:22:25	21892/21892	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Oct%202022%2012:22:57%20GMT	https://actionrefund.com/wp-content/themes/coelix/new4-main.js?1336233521	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/new4-main9f41.js	(from https://actionrefund.com/about/)
17:22:26	102661/102661	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:27:41%20GMT	https://actionrefund.com/wp-content/themes/coelix/newservice5-styles.css?19562677	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newservice5-styles263d.css	(from https://actionrefund.com/new-action-service/)
17:22:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:22:25%20GMT	https://actionrefund.com/about/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/about/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/about/)
17:22:26	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jun%202022%2020:27:52%20GMT	https://actionrefund.com/wp-content/uploads/2022/06/favicon.ico?1223155528	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/06/faviconaabd.ico	(from https://actionrefund.com/new-action-service/)
17:22:26	17956/17956	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2011:21:37%20GMT	https://actionrefund.com/wp-content/uploads/2021/10/serv1.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/10/serv1.png	(from https://actionrefund.com/new-action-service/)
17:22:27	184385/184385	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Oct%202022%2014:22:26%20GMT	https://actionrefund.com/new-action-servicefr/	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-servicefr/index.html	(from https://actionrefund.com/new-action-service/)
17:22:27	53458/53458	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2011:21:42%20GMT	https://actionrefund.com/wp-content/uploads/2021/10/serv3.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/10/serv3.png	(from https://actionrefund.com/new-action-service/)
17:22:27	184599/184599	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Oct%202022%2014:22:26%20GMT	https://actionrefund.com/new-action-servicede/	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-servicede/index.html	(from https://actionrefund.com/new-action-service/)
17:22:27	241430/241430	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2011:21:45%20GMT	https://actionrefund.com/wp-content/uploads/2021/10/serv4.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/10/serv4.svg	(from https://actionrefund.com/new-action-service/)
17:22:28	150062/150062	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2011:21:47%20GMT	https://actionrefund.com/wp-content/uploads/2021/10/services2.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/10/services2.svg	(from https://actionrefund.com/new-action-service/)
17:22:28	455142/455142	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2011:21:49%20GMT	https://actionrefund.com/wp-content/uploads/2021/10/services3.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/10/services3.svg	(from https://actionrefund.com/new-action-service/)
17:22:28	164919/164919	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Oct%202021%2011:21:50%20GMT	https://actionrefund.com/wp-content/uploads/2021/10/services4.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/10/services4.svg	(from https://actionrefund.com/new-action-service/)
17:22:29	680/680	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Dec%202021%2010:34:09%20GMT	https://actionrefund.com/wp-content/themes/coelix/legal.js?396065623	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/legale7ad.js	(from https://actionrefund.com/new-action-service/)
17:22:29	21892/21892	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Oct%202022%2012:22:57%20GMT	https://actionrefund.com/wp-content/themes/coelix/new4-main.js?1952496897	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/new4-mainf8b7.js	(from https://actionrefund.com/new-action-service/)
17:22:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:22:28%20GMT	https://actionrefund.com/new-action-service/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-service/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-service/)
17:22:29	102661/102661	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:27:41%20GMT	https://actionrefund.com/wp-content/themes/coelix/newservice5-styles.css?246987712	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newservice5-stylesc0f1.css	(from https://actionrefund.com/additional-1/)
17:22:30	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jun%202022%2020:27:52%20GMT	https://actionrefund.com/wp-content/uploads/2022/06/favicon.ico?203061614	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/06/favicon5e6e.ico	(from https://actionrefund.com/additional-1/)
17:22:30	264231/264231	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2012:06:45%20GMT	https://actionrefund.com/wp-content/uploads/2022/10/Binary-Options-Scams.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/10/Binary-Options-Scams.png	(from https://actionrefund.com/additional-1/)
17:22:30	80380/80380	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2012:06:44%20GMT	https://actionrefund.com/wp-content/uploads/2022/10/Forex-Trading-Scams.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/10/Forex-Trading-Scams.png	(from https://actionrefund.com/additional-1/)
17:22:31	198729/198729	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2012:06:42%20GMT	https://actionrefund.com/wp-content/uploads/2022/10/Frame-10.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/10/Frame-10.png	(from https://actionrefund.com/additional-1/)
17:22:31	43222/43222	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2012:06:47%20GMT	https://actionrefund.com/wp-content/uploads/2022/10/Other-Types-of-Online-Scams.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/10/Other-Types-of-Online-Scams.png	(from https://actionrefund.com/additional-1/)
17:22:32	21467/21467	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2017%20Oct%202022%2011:26:23%20GMT	https://actionrefund.com/wp-content/themes/coelix/main-js.js	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/main-js.js	(from https://actionrefund.com/additional-1/)
17:22:32	102661/102661	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:27:41%20GMT	https://actionrefund.com/wp-content/themes/coelix/newservice5-styles.css?478744969	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newservice5-stylesee32.css	(from https://actionrefund.com/additional-2/)
17:22:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:22:31%20GMT	https://actionrefund.com/additional-1/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/additional-1/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69S/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/additional-1/)
17:22:32	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jun%202022%2020:27:52%20GMT	https://actionrefund.com/wp-content/uploads/2022/06/favicon.ico?345917549	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/06/faviconc001.ico	(from https://actionrefund.com/additional-2/)
17:22:33	177081/177081	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2010:43:22%20GMT	https://actionrefund.com/wp-content/uploads/2022/10/Group-1.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/10/Group-1.png	(from https://actionrefund.com/additional-2/)
17:22:33	102661/102661	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:27:41%20GMT	https://actionrefund.com/wp-content/themes/coelix/newservice5-styles.css?1013355744	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newservice5-stylesaee4.css	(from https://actionrefund.com/additional-3/)
17:22:33	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jun%202022%2020:27:52%20GMT	https://actionrefund.com/wp-content/uploads/2022/06/favicon.ico?570536127	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/06/favicon2738.ico	(from https://actionrefund.com/additional-3/)
